Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
1,C,52.2209498,6.8954754,null,57.236000061035156,null,null,null,1377336091250
2,A,52.21945401073392,6.900205784650702,94.23888500224709,8,null,111.7451400756836,1.1878273487091064,1377336606999
3,Oranje,52.21628287685391,6.902511521173682,97.48080049176315,12,null,199.155029296875,0,1377337201999
4,Martin Meijers,52.2167985,6.8990179,null,30,null,null,null,1377337555630
5,C,52.21710279184237,6.899249912939358,94.06975522287492,24,null,139.85507202148438,0,1377337770000
6,A,52.2180056,6.8978363,null,45,null,null,null,1377338927138
7,blauw,52.219153149546514,6.896276486816781,86.08282595882756,16,null,null,0,1377339239000
8,C,52.21954430217549,6.898772829396864,88.55841170602444,12,null,null,0,1377339616999
