Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
52.2165706101805,6.901619508862495,107.4000244140625,40,null,102,1.3135499954223633,Sat Aug 24 2013 12:03:32 GMT+0200 (CEST)
52.216564365662634,6.901743896305561,109.5,30,null,115,1.1884499788284302,Sat Aug 24 2013 12:03:39 GMT+0200 (CEST)
52.21665455494076,6.902027204632759,117.4000244140625,40,null,114,0.9382500052452087,Sat Aug 24 2013 12:03:55 GMT+0200 (CEST)
52.216649148613214,6.902038436383009,117.5999755859375,15,null,117,0.8756999969482422,Sat Aug 24 2013 12:03:56 GMT+0200 (CEST)
52.21657756716013,6.902252174913883,117.0999755859375,30,null,111,0.8131499886512756,Sat Aug 24 2013 12:04:11 GMT+0200 (CEST)
52.21656470093876,6.902344040572643,117.79998779296875,15,null,113,1.063349962234497,Sat Aug 24 2013 12:04:17 GMT+0200 (CEST)
52.2153544,6.9023968,null,943,null,null,null,Sat Aug 24 2013 12:05:13 GMT+0200 (CEST)
52.21644337289035,6.902674371376634,115.5999755859375,50,null,0,0,Sat Aug 24 2013 12:05:13 GMT+0200 (CEST)
52.21644337289035,6.902674371376634,115.5999755859375,30,null,0,0,Sat Aug 24 2013 12:05:15 GMT+0200 (CEST)
52.21644337289035,6.902674371376634,115.5999755859375,25,null,0,0,Sat Aug 24 2013 12:05:21 GMT+0200 (CEST)
52.21644337289035,6.902674371376634,115.5999755859375,15,null,0,0,Sat Aug 24 2013 12:05:25 GMT+0200 (CEST)
52.21650238148868,6.902786940336227,121.20001220703125,15,null,359,0,Sat Aug 24 2013 12:05:37 GMT+0200 (CEST)
52.21650238148868,6.902786940336227,121.20001220703125,10,null,359,0,Sat Aug 24 2013 12:05:44 GMT+0200 (CEST)
52.21650238148868,6.902786940336227,121.20001220703125,5,null,359,0,Sat Aug 24 2013 12:05:59 GMT+0200 (CEST)
