Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
52.21556449,6.89621794,96.30000305175781,9,null,353.5,3.25,1377339248000
52.2150819,6.8965495,null,41.32500076293945,null,null,null,1377339251136
52.21559875,6.89620581,96,10,null,351.3999938964844,3.5,1377339249000
52.2156647,6.896181,96,10,null,349.70001220703125,3.5,1377339251000
52.21573343,6.89615882,96.69999694824219,10,null,350.8999938964844,3.5,1377339253000
52.21580283,6.89613824,99,9,null,350.70001220703125,3.5,1377339255000
52.21590925,6.89612139,102.80000305175781,10,null,354.6000061035156,3.75,1377339258000
52.21594542,6.89611653,103.9000015258789,9,null,354.3999938964844,3.75,1377339259000
52.21605178,6.89609287,105.4000015258789,10,null,350,3.75,1377339262000
52.21611969,6.89607025,105.4000015258789,10,null,349.8999938964844,3.75,1377339264000
52.21622426,6.89604374,105.5,10,null,350.3999938964844,3.75,1377339267000
52.21631975,6.89601234,107.30000305175781,10,null,351,3.75,1377339270000
52.21638237,6.8959917,107.4000015258789,9,null,346.5,3.75,1377339272000
52.21643461,6.8959473,105.4000015258789,10,null,328.6000061035156,3.5,1377339274000
52.21646188,6.89586203,106.30000305175781,10,null,299.70001220703125,3.5,1377339276000
52.21646273,6.89581156,106.5999984741211,9,null,287,3.5,1377339277000
52.21645301,6.89570978,107.19999694824219,9,null,270.8999938964844,3.5,1377339279000
52.21644128,6.89560638,108.80000305175781,9,null,268.29998779296875,3.5,1377339281000
52.2164263,6.89550751,108.80000305175781,9,null,263.5,3.5,1377339283000
52.21641931,6.89540661,109,10,null,268.20001220703125,3.5,1377339285000
52.21641135,6.89530166,109.5,10,null,265.6000061035156,3.5,1377339287000
52.21640699,6.89519218,110.0999984741211,10,null,267.6000061035156,3.5,1377339289000
52.21640514,6.89506913,108.9000015258789,10,null,268.79998779296875,4,1377339291000
52.21640163,6.89493946,108.69999694824219,10,null,268.79998779296875,4.25,1377339293000
52.216302,6.8953726,null,44.090999603271484,null,null,null,1377339296699
52.21639964,6.89487616,108.5,10,null,268.29998779296875,4.25,1377339294000
52.21639838,6.89474456,106.5,10,null,271.29998779296875,4.25,1377339296000
52.21640204,6.89461509,106.0999984741211,10,null,272.70001220703125,4,1377339298000
52.21640338,6.89448969,104.9000015258789,10,null,270.8999938964844,4,1377339300000
52.21641132,6.89437024,104.80000305175781,10,null,274.29998779296875,4,1377339302000
52.21644214,6.89427679,103.5999984741211,10,null,293.29998779296875,3.75,1377339304000
52.21648312,6.89422672,104,10,null,309.3999938964844,3,1377339306000
