Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
1,A,52.2211512,6.8952921,null,24,null,null,null,Sat Aug 24 2013 11:22:24 GMT+0200 (CEST)
2,1,40,52.22148569344318,6.895021830508834,90,35,null,null,0,Sat Aug 24 2013 11:22:35 GMT+0200 (CEST)
3,D,52.22142912748317,6.895162763045834,88,10,null,null,0,Sat Aug 24 2013 11:22:42 GMT+0200 (CEST)
4,B,52.22235877254936,6.895751895026082,100,5,null,null,0,Sat Aug 24 2013 11:25:27 GMT+0200 (CEST)
5,B,52.22202100276282,6.896663806829575,98,10,null,178.71774291992188,0,Sat Aug 24 2013 11:27:32 GMT+0200 (CEST)
6,D,52.22239238604323,6.890928354708699,89,5,null,189.67137145996094,0,Sat Aug 24 2013 11:35:20 GMT+0200 (CEST)
7,B,52.220193288726826,6.8872592953896135,94,5,null,20.212587356567383,0.07838664203882217,Sat Aug 24 2013 11:42:19 GMT+0200 (CEST)
8,dienst uitvoerend onderwijs,52.22015482547122,6.887284197560524,75,5,null,187.96229553222656,0,Sat Aug 24 2013 11:43:32 GMT+0200 (CEST)
9,D,52.219335681316,6.8936551350934465,100,5,null,259.18072509765625,0.4290413558483124,Sat Aug 24 2013 11:48:47 GMT+0200 (CEST)
