Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
52.21927144401547,6.896497615050733,87,10,null,273.5732727050781,0.5221943259239197,Sat Aug 24 2013 12:05:03 GMT+0200 (CEST)
52.219248224297075,6.89640340443007,88,10,null,249.47525024414062,0.9591665863990784,Sat Aug 24 2013 12:05:06 GMT+0200 (CEST)
52.21922319962931,6.896263326926658,93,10,null,253.29713439941406,1.2126986980438232,Sat Aug 24 2013 12:05:10 GMT+0200 (CEST)
52.2191967563496,6.896197956918838,88,10,null,207.3126678466797,0.18731190264225006,Sat Aug 24 2013 12:05:15 GMT+0200 (CEST)
52.21915727356421,6.896131127808283,89,10,null,237.89772033691406,0.45492762327194214,Sat Aug 24 2013 12:05:18 GMT+0200 (CEST)
52.21910243349649,6.896057775214795,89,10,null,205.28195190429688,0.9334436058998108,Sat Aug 24 2013 12:05:21 GMT+0200 (CEST)
52.21905456603009,6.89598951840819,89,10,null,233.1581268310547,1.229299783706665,Sat Aug 24 2013 12:05:23 GMT+0200 (CEST)
52.21902093656324,6.8959147572601776,88,10,null,229.826904296875,1.4734896421432495,Sat Aug 24 2013 12:05:25 GMT+0200 (CEST)
52.21896160452092,6.8958334680621896,88,10,null,223.80075073242188,1.783136248588562,Sat Aug 24 2013 12:05:28 GMT+0200 (CEST)
52.218913375606114,6.895750472450525,89,5,null,229.62942504882812,1.8724826574325562,Sat Aug 24 2013 12:05:31 GMT+0200 (CEST)
52.2191704,6.8959645,null,22,null,null,null,Sat Aug 24 2013 12:05:34 GMT+0200 (CEST)
52.21889386356509,6.895700277903504,89,5,null,235.4881591796875,1.9102975130081177,Sat Aug 24 2013 12:05:33 GMT+0200 (CEST)
52.21885053101331,6.895618161165821,91,10,null,222.08050537109375,2.0749316215515137,Sat Aug 24 2013 12:05:36 GMT+0200 (CEST)
52.21880036379041,6.895511424903426,85,10,null,223.99388122558594,2.336143732070923,Sat Aug 24 2013 12:05:39 GMT+0200 (CEST)
52.218781147459616,6.8954401244907615,89,5,null,227.85948181152344,2.345850706100464,Sat Aug 24 2013 12:05:41 GMT+0200 (CEST)
52.218735512153245,6.89534666139662,91,10,null,220.61688232421875,2.4093616008758545,Sat Aug 24 2013 12:05:44 GMT+0200 (CEST)
52.21869920477419,6.895286827558518,93,10,null,225.2240447998047,2.4539034366607666,Sat Aug 24 2013 12:05:46 GMT+0200 (CEST)
