Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
1,1,50,52.221197672944136,6.895274244796541,371.40493448057754,96,null,null,0,1377336429857
2,D,52.22135979685133,6.895153617436563,94.43866564785561,8,null,353.2204284667969,0,1377336990000
3,D,52.222302813305824,6.890243791520729,94.59291153948394,12,null,197.84735107421875,0,1377337579999
4,2000,52.23040590749509,6.89285776368878,121.04802344524748,24,null,null,0,1377338732391
5,B,52.22199790059342,6.896689952221806,92.48136408941843,6,null,98.6749267578125,0,1377339421000
6,B,52.22178740137098,6.895281737483785,88.7735816758246,12,null,0.41966181993484497,0,1377339567999
7,C,52.22140627424065,6.897627091096451,84.70160770513871,8,null,246.79827880859375,0,1377339776999
8,C,52.22058143411842,6.8953110047597574,83.33013222932617,16,null,333.1604919433594,0,1377340188999
9,1,00,52.21975618075589,6.896237373639514,84.08678067984565,6,null,198.65594482421875,0,1377340392999
10,blauw,52.21933306448181,6.896357686635136,92.77482415806001,6,null,95.57120513916016,0,1377340503000
11,C,52.21933199748477,6.896360016077175,91.30876961457447,8,null,95.57120513916016,0,1377340658000
12,A,52.21933199748477,6.896360016077175,89.2782573383977,6,null,95.57120513916016,0,1377340785000
13,martin meijers,52.21698529415891,6.899099680316918,100.46051215469816,12,null,315.0640869140625,0,1377341443999
14,C,52.21698529415891,6.899099680316918,100.2279290770416,12,null,315.0640869140625,0,1377341461999
15,C,52.21698529415891,6.899099680316918,97.50553831339765,8,null,315.0640869140625,0,1377341516999
16,B,52.216952755660856,6.899009178320838,93.52933731285775,16,null,315.0640869140625,0,1377341645999
17,dienst uitvoerend onderwijs,52.216951779465674,6.8989973710738655,91.69569661167328,16,null,315.0640869140625,0,1377341674999
18,C,52.21693820376664,6.898986389594656,88.28717839964173,8,null,315.0640869140625,0,1377341718999
19,D,52.21693820376664,6.898986389594656,87.49928139439163,12,null,315.0640869140625,0,1377341737999
20,C,52.21693820376664,6.898986389594656,87.33042209341103,8,null,315.0640869140625,0,1377341747999
