Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
1,C,52.2206314993506,6.896269050191384,89.84392606733408,6,null,null,0,1377335533999
2,1,50,52.22104565894737,6.895224672311357,97.78820583975507,8,null,306.4312744140625,0,1377335753999
3,D,52.22122072745678,6.895136935571998,91.77456694724971,8,null,57.018707275390625,0,1377335835999
4,B,52.22238307312987,6.89588641560388,117.24453309533769,8,null,159.62469482421875,0,1377336062999
5,B,52.22199366018665,6.896617403001045,105.22087549767842,12,null,181.10592651367188,1.142654538154602,1377336239000
6,2000,52.22558725050319,6.891418286441077,88.64477348573048,4,null,null,0,1377336831999
7,D,52.222781420742166,6.88995123584123,93.39379997272486,16,null,213.43002319335938,0.8190454840660095,1377337291000
8,D,52.220314674948526,6.88710189376239,79.29481865658488,6,null,301.37689208984375,0,1377337706000
9,dienst uitvoering onderwijs,52.21842877159348,6.88950344865417,87.30387244187607,6,null,210.3977813720703,0,1377338015000
10,B,52.22011434653286,6.8943173082725275,97.10952567546998,8,null,158.02322387695312,0,1377338666999
11,C,52.21609765197024,6.890781442859887,85.05653162113478,12,null,71.32098388671875,1.6759967803955078,1377339156000
12,blauw,52.216479127699884,6.90245347973908,94.16972618588584,6,null,93.5525894165039,0,1377339782000
13,martin meijers,52.21700954839179,6.89921916598073,100.29506070214947,6,null,185.2202606201172,0,1377339997000
14,A,52.216963175182144,6.899242572333917,97.95291684692357,6,null,160.63706970214844,0,1377340097999
15,C,52.217300834375074,6.897676471217059,107.04997196920861,8,null,31.28812026977539,0.7756478786468506,1377340436999
16,C,52.2173550885494,6.8977569281907485,102.82512923821689,8,null,39.339637756347656,0,1377340454999
