Question,Answer,Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
1,C,52.2199017,6.8960806,null,883,null,null,null,Sat Aug 24 2013 11:21:56 GMT+0200 (CEST)
2,C,52.2199017,6.8960806,null,883,null,null,null,Sat Aug 24 2013 11:21:56 GMT+0200 (CEST)
3,C,52.2181239,6.896661,null,50,null,null,null,Sat Aug 24 2013 11:28:12 GMT+0200 (CEST)
4,A,52.21811468247324,6.897315485402942,93.0999755859375,25,null,109,0.9382500052452087,Sat Aug 24 2013 11:27:43 GMT+0200 (CEST)
5,A,52.21708110999316,6.899299565702677,110.9000244140625,35,null,35,0.3127500116825104,Sat Aug 24 2013 11:38:28 GMT+0200 (CEST)
6,Martin meijers,52.21705483272672,6.899283137172461,112.4000244140625,20,null,191,0.2502000033855438,Sat Aug 24 2013 11:39:10 GMT+0200 (CEST)
7,oranje,52.216474008746445,6.902581667527556,97.29998779296875,10,null,346,0,Sat Aug 24 2013 11:43:35 GMT+0200 (CEST)
8,C,52.21638809423894,6.894479468464851,102.0999755859375,5,null,331,0,Sat Aug 24 2013 11:52:34 GMT+0200 (CEST)
