Latitude,Longitude,Altitude,Accuracy,Altitude Accuracy,Heading,Speed,Timestamp
52.22059968,6.89698347,79.5999984741211,6,null,128,1,1377336328453
52.22059041,6.89705376,80.5,8,null,101.9000015258789,1,1377336337401
52.22062355,6.89719675,82.69999694824219,15,null,74.19999694824219,1.5811388492584229,1377336343388
52.22071056,6.89734335,83.9000015258789,24,null,null,0,1377336347441
52.22070863,6.89735769,83.69999694824219,22,null,null,0,1377336348605
52.22069709,6.89736161,83.5,20,null,null,0,1377336349411
52.22068455,6.89736084,83.80000305175781,18,null,null,0,1377336350400
52.22066865,6.8973576,83.9000015258789,16,null,null,0,1377336351389
52.22065634,6.89735942,84.4000015258789,14,null,null,0,1377336352403
52.22064303,6.89736329,84.69999694824219,13,null,null,0,1377336353410
52.2206341,6.8973678,84.5,12,null,null,0,1377336354402
52.22062415,6.89737191,84.80000305175781,10,null,null,0,1377336355402
52.2206182,6.89737785,84.9000015258789,9,null,null,0,1377336356378
52.22061455,6.89738179,85.19999694824219,8,null,null,0,1377336357399
52.22058943,6.8974319,85,8,null,134.5,1.25,1377336360402
52.22054237,6.89750369,84.19999694824219,6,null,131.60000610351562,1,1377336364246
52.22049207,6.8975348,82.9000015258789,6,null,145.1999969482422,0.75,1377336367101
52.22047391,6.89754277,82.5,5,null,148.1999969482422,0.75,1377336368257
52.22044287,6.89756608,82.4000015258789,5,null,147.8000030517578,0.75,1377336370118
52.22040255,6.89759121,83.0999984741211,6,null,152.10000610351562,1,1377336372087
52.22037548,6.89762183,82.30000305175781,5,null,133.60000610351562,1.1180340051651,1377336374097
52.22034508,6.89765268,82.4000015258789,5,null,147,1,1377336376098
52.22031683,6.89767988,82.5,5,null,150.10000610351562,1,1377336378097
52.22029333,6.8977077,83.19999694824219,5,null,152.39999389648438,1,1377336380094
52.22027794,6.89771979,83.80000305175781,4,null,159.39999389648438,1.25,1377336381099
52.22025056,6.89774221,83.80000305175781,4,null,158.6999969482422,1.25,1377336383262
52.22022738,6.8977578,84.80000305175781,4,null,155.1999969482422,1,1377336385286
52.2202043,6.89777153,88.5,4,null,148.39999389648438,1.1180340051651,1377336387372
